CVE_ENT,CLAVE_CCT,TURNO,NOMBRE,CVE_MUN,NOMBRE_MUNICIPIO,CVE_LOC,NOMBRE_LOCALIDAD,NIVEL_EDUC,MODALIDAD,SERVICIO_ALIMENTACION
27,27DJN0427Q,1,AQUILES HERNANDEZ MALDONADO,9,JALAPA,40,SAN MIGUEL AFUERA,PREESCOLAR,PREESCOLAR GENERAL,SI
27,27ETV0459X,1,ARMANDO PEREZ CHAN,3,CENTLA,211,ARROYO POLO 2DA. SECCIÓN,SECUNDARIA,TELESECUNDARIA,SI
27,27ETV0435N,1,ISABEL CRISTINA DE DIOS SANCHEZ,15,TACOTALPA,42,PALO QUEMADO,SECUNDARIA,TELESECUNDARIA,SI
27,27DML0007F,5,CENTRO DE ATENCION MULTIPLE N° 9,1,BALANCÁN,1,BALANCÁN,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27DML0009D,5,CENTRO DE ATENCION MULTIPLE N° 11,8,HUIMANGUILLO,1,HUIMANGUILLO,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27DML0020Z,5,CENTRO DE ATENCION MULTIPLE N° 23,4,CENTRO,183,TAMULTÉ DE LAS SABANAS,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27DML0021Z,5,CENTRO DE ATENCION MULTIPLE N° 24,2,CÁRDENAS,22,CORONEL ANDRÉS SÁNCHEZ MAGALLANES,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27DML0025V,5,CENTRO DE ATENCION MULTIPLE N° 25,3,CENTLA,61,VICENTE GUERRERO,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27DML0008E,1,CENTRO DE ATENCION MULTIPLE NUM. 10,5,COMALCALCO,1,COMALCALCO,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27DML0013Q,1,CENTRO DE ATENCION MULTIPLE NUM. 15,11,JONUTA,1,JONUTA,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27DML0023X,1,CENTRO DE ATENCION MULTIPLE No. 26,8,HUIMANGUILLO,98,LA VENTA,EDUCACION ESPECIAL,EDUCACION ESPECIAL CAM,SI
27,27ETV0191I,5,ERASMO MALDONADO AGUILAR,17,TENOSIQUE,33,GUAYACÁN,SECUNDARIA,TELESECUNDARIA,SI
27,27DPR0825E,5,MELCHOR OCAMPO,15,TACOTALPA,21,LA CUMBRE,PRIMARIA,PRIMARIA GENERAL,SI
27,27DJN0498K,5,DOLORES MARTINEZ PEREZ,10,JALPA DE MÉNDEZ,44,VICENTE GUERRERO 2DA. SECCIÓN,PREESCOLAR,PREESCOLAR GENERAL,SI
27,27DPR0818V,5,RAMON BALCAZAR SANCHEZ,15,TACOTALPA,10,CEIBA 1RA. SECCIÓN (ESTACIÓN FERROCARRIL),PRIMARIA,PRIMARIA GENERAL,SI
27,27DPR1509X,5,JOSEFA ORTIZ DE DOMINGUEZ,3,CENTLA,28,FELIPE CARRILLO PUERTO SUR (CARRILLÓN),PRIMARIA,PRIMARIA GENERAL,SI
27,27DPR0353F,5,REPUBLICA DE ARGENTINA,6,CUNDUACÁN,21,DOS CEIBAS,PRIMARIA,PRIMARIA GENERAL,SI
27,27DPR1276Y,5,16 DE SEPTIEMBRE,12,MACUSPANA,215,SITIO NUEVO,PRIMARIA,PRIMARIA GENERAL,SI
27,27DPR1955E,5,BLANCA LUIS ARCEO BALCAZAR,15,TACOTALPA,109,SAN RAMÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DES0054Z,5,PROF. JOSE SANTOS VALDES SALAZAR,41,VICTORIA,1,CIUDAD VICTORIA,SECUNDARIA,SECUNDARIA GENERAL,SI
28,28DES0055Z,5,ERMILO ABREU GOMEZ,32,REYNOSA,1,REYNOSA,SECUNDARIA,SECUNDARIA GENERAL,SI
28,28DJN0005H,5,JOSEFA LLERA,19,LLERA,1,LLERA DE CANALES,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0006G,5,PROF. LAURO AGUIRRE,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0007F,5,MARGARITA MAZA DE JUAREZ,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0009D,5,MARIA TERESA TREVIÑO GARCIA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0012R,5,PROFA. NAZARITA GONZALEZ,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0014P,5,JUAN ENRIQUE PESTALOZZI,39,TULA,1,CIUDAD TULA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0015O,5,ESTEFANIA CASTAÑEDA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0019K,5,LIC. BENITO JUAREZ,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0025V,5,LA CORREGIDORA,43,XICOTÉNCATL,1,XICOTÉNCATL,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0032E,5,JEAN PIAGET,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0058M,5,FRANCISCO COVARRUBIAS,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0064X,5,BEATRIZ ORDOÑEZ ACUÑA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0065W,5,PROFA. TEODOSIA CASTAÑEDA,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0072F,5,BERTHA DEL AVELLANO DE CARDENAS,33,RÍO BRAVO,1,CIUDAD RÍO BRAVO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0077A,5,CLUB SERTOMA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0078Z,5,ESTEFANIA CASTAÑEDA N. DE CACERES,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0081N,5,ESTEFANIA CASTAÑEDA,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0085J,5,BENITO JUAREZ,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0095Q,5,ROTARIO,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0096P,5,PROFA. CAROLINA BALBOA DE VALDEZ,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0106F,5,AMALIA GONZALEZ CABALLERO DE CASTILLO LEDON,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0109C,5,BENITO JUAREZ,9,CIUDAD MADERO,1,CIUDAD MADERO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0110S,5,ALBORADA,21,EL MANTE,1,CIUDAD MANTE,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0111R,5,VICTORIA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0114O,5,A B C,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0115N,5,CONCEPCION G. M. DE TREVIÑO ZAPATA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0116M,5,ALBORADA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0117L,5,ESTEFANIA CASTAÑEDA,35,SAN FERNANDO,1,SAN FERNANDO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0119J,5,PRIMAVERA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0126T,5,HERLINDA LAVIN GOMEZ,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0128R,5,MARIA HELENA CHANES,33,RÍO BRAVO,1,CIUDAD RÍO BRAVO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0137Z,5,REVOLUCION,27,NUEVO LAREDO,1,NUEVO LAREDO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0141L,5,EMMA RAMIREZ RAMOS,25,MIGUEL ALEMÁN,1,CIUDAD MIGUEL ALEMÁN,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0147F,5,JOSEFINA C. DE TARREGA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0150T,5,TERESITA TREVIÑO,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0160Z,5,GABRIELA MISTRAL,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0170G,5,CONSUELO CHACON DURAN,3,ALTAMIRA,1,ALTAMIRA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0181M,5,CRI CRI,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0184J,5,MEXICO,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0189E,5,LOCUTORES DE VICTORIA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0191T,5,JEAN PIAGET,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0198M,5,LIC. ADOLFO LOPEZ MATEOS,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0208C,5,SALVADOR DIAZ MIRON,21,EL MANTE,290,NUEVO TANTOÁN,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0216L,5,PROF. LEONEL QUIROZ VERGARA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0223V,5,LAZARO CARDENAS DEL RIO,37,SOTO LA MARINA,1,SOTO LA MARINA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0227R,5,MELIDA RODRIGUEZ DE SALINAS,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0228Q,5,CUAUHTEMOC,3,ALTAMIRA,43,CUAUHTÉMOC,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0237Y,5,BERTHA DEL AVELLANO DE CARDENAS,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0243I,5,PROFA. ANA MARIA AYALA CORDOBA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0259J,5,20 DE NOVIEMBRE DE 1910,21,EL MANTE,1,CIUDAD MANTE,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0262X,5,MARIA MONTESSORI,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0272D,5,FRANCISCO GABILONDO SOLER,33,RÍO BRAVO,1,CIUDAD RÍO BRAVO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0275A,5,ROSAURA ZAPATA,35,SAN FERNANDO,1,SAN FERNANDO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0278Y,5,REDENCION DEL PROLETARIADO,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0291S,5,SUSANA FLORES DE HERNANDEZ,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0296N,5,JOSEFA ORTIZ DE DOMINGUEZ,9,CIUDAD MADERO,1,CIUDAD MADERO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0307C,5,ENRIQUE PESTALOZZI,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0317J,1,JUAN ESCUTIA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0318I,5,MARIA TERAN DE GONZALEZ,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0319H,5,HORACIO TERAN,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0320X,5,PROFA. JOVITA LEAL DE AGUILERA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0321W,5,LEONOR COLLADO,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0322V,5,LUISA MONTEMAYOR DE LAVIN,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0327Q,5,ALBORADA,40,VALLE HERMOSO,4,ANÁHUAC,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0329O,5,MARIA ENRIQUETA PEREYRA DE C.,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0339V,5,ALVARO OBREGON,22,MATAMOROS,146,EL GALANEÑO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0394O,5,NICOLAS BRAVO,21,EL MANTE,1,CIUDAD MANTE,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0443G,5,GABRIELA MISTRAL,17,JAUMAVE,1,JAUMAVE,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0447C,5,ANTONIO VELEZ CASTRO,22,MATAMOROS,201,EL MOQUETITO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0467Q,5,FEDERICO FROEBEL,27,NUEVO LAREDO,1,NUEVO LAREDO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0473A,5,EMA SOBERON DE LEON,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0480K,5,ROSARIO CASTELLANOS,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0522T,5,EMBLEMA NACIONAL,22,MATAMOROS,150,LA GLORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0526P,5,LIC. EMILIO PORTES GIL,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0539T,5,AMERICA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0554L,5,ESTEFANIA CASTAÑEDA,9,CIUDAD MADERO,1,CIUDAD MADERO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0568O,5,PROFA. Y LIC. CORINA CASTRO VARELA,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0581I,5,FRANCISCO JAVIER CLAVIJERO,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0601F,5,NATIVIDAD GARZA LEAL,38,TAMPICO,1,TAMPICO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0638T,5,MARIA MONTESSORI,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0667O,5,JUAN ESCUTIA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0680I,5,ENRIQUE C. REBSAMEN,43,XICOTÉNCATL,1,XICOTÉNCATL,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0706Z,5,MARGARITA COLLADO,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0778T,5,ESTELA CAVAZOS GONZALEZ,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0783E,5,LIC. GUADALUPE MAINERO,9,CIUDAD MADERO,1,CIUDAD MADERO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0800E,5,HANS CHRISTIAN ANDERSEN,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0803B,5,CHAPULTEPEC,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0806Z,5,PROFA. BEATRIZ FLORESVILLAR DE FERNANDEZ,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0821R,5,JAIME NUNO ROCA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0826M,5,ESTRELLA,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0829J,5,FRANCISCO GABILONDO SOLER,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0830Z,5,NIÑOS HEROES,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0834V,5,CLUB SERTOMA DE NUEVO LAREDO NUM. 4,27,NUEVO LAREDO,1,NUEVO LAREDO,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0837S,5,JUAN ENRIQUE PESTALOZZI,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0840F,5,VALENTIN CONTRERAS FLORES,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0847Z,5,ANTONIO GONZALEZ BENAVIDES,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0849X,5,XOCHIL PALOMINO CONTRERAS,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0859D,5,PROFA. LOLITA BAHENA ACEVEDO,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0862R,5,DON JOSE MA. GARZA ZAMORA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0870Z,5,DECROLY,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0872Y,5,NORA LOZANO DE LEON,40,VALLE HERMOSO,1,VALLE HERMOSO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0880G,5,SERGIO MARTINEZ CAVAZOS,9,CIUDAD MADERO,1,CIUDAD MADERO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0944A,5,PROF. Y LIC. OFELIA ARCOS HINOJOSA,9,CIUDAD MADERO,1,CIUDAD MADERO,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0948X,5,EDUCADORAS MEXICANAS,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0963P,5,CLUB SOCIAL DE DAMAS DE REYNOSA,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN0978R,5,PROF. ABELARDO GOMEZ LOOR,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN0995H,5,PROFA. BERTHA SIERRA BUSTAMANTE,41,VICTORIA,1,CIUDAD VICTORIA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN1002R,5,PROFA. MARIA GUADALUPE SAENZ DE LOS REYES,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN1023D,5,ABRAHAM CASTELLANOS,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN1026A,5,MAESTRA MARIA LORENZA HINOJOSA GARCIA,22,MATAMOROS,1,HEROICA MATAMOROS,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN1027Z,1,RODOLFO TORRE CANTU,3,ALTAMIRA,1,ALTAMIRA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DJN1034J,5,RODOLFO TORRE CANTU,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN1036H,5,RUBEN RAMIREZ PERLESTEIN,3,ALTAMIRA,122,MIRAMAR,PREESCOLAR,PREESCOLAR GENERAL,NO
28,28DJN1066B,5,ENRIQUE LAUBSCHER,32,REYNOSA,1,REYNOSA,PREESCOLAR,PREESCOLAR GENERAL,SI
28,28DPR0001B,5,FRANCISCO VILLA,12,GONZÁLEZ,33,EL CENTAURO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0004Z,5,JOSE MARIA MORELOS Y PAVON,35,SAN FERNANDO,460,PUNTA DE ALAMBRE (PUENTE DE ALAMBRE),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0016D,5,MEXICO,6,BUSTAMANTE,30,GABINO VÁZQUEZ (SANTA EFIGENIA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0022O,5,JOAQUIN FERNANDEZ DE LIZARDI,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0028I,5,MANUEL AVILA CAMACHO,32,REYNOSA,141,EL GRULLO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0041C,5,IGNACIO M. ALTAMIRANO,13,GÜÉMEZ,8,BALCONCITOS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0044Z,5,JAIME NUNO,3,ALTAMIRA,43,CUAUHTÉMOC,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0048W,5,MIGUEL HIDALGO,19,LLERA,92,PRIMERO DE ABRIL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0049V,5,LEYES DE REFORMA,19,LLERA,1,LLERA DE CANALES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0068J,5,ESTADO DE TAMAULIPAS,27,NUEVO LAREDO,227,AMÉRICA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0078Q,5,PROF. ELISEO ZAMUDIO LOPEZ,38,TAMPICO,1,TAMPICO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0083B,5,GRAL. LAZARO CARDENAS DEL RIO,30,PADILLA,12,LOS BRASILES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0090L,5,FRANCISCO SARABIA TINOCO,32,REYNOSA,242,SANTA ROSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0095G,5,ANTONIO BELTRAN GRACIA,35,SAN FERNANDO,1,SAN FERNANDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0202Z,5,3 DE FEBRERO,2,ALDAMA,413,MARIANO MATAMOROS DOS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0208T,5,NIÑOS HEROES,4,ANTIGUO MORELOS,29,FORTINES Y EMILIANO ZAPATA (FORTINES),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0210H,5,MARTIRES DE LA REVOLUCION,5,BURGOS,1,BURGOS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0213E,5,GRAL. ALBERTO CARRERA TORRES,6,BUSTAMANTE,1,BUSTAMANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0221N,5,TAMAULIPAS,6,BUSTAMANTE,5,CALABACILLAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0225J,5,RICARDO FLORES MAGON,6,BUSTAMANTE,9,FELIPE ÁNGELES (EL GAVILÁN),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0228G,5,PROFA. ANTONIA LOPEZ OCHOA,7,CAMARGO,1,CIUDAD CAMARGO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0230V,5,EMILIANO ZAPATA,5,BURGOS,292,LABORES DE LA PAZ (LOS DE ARRIBA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0231U,5,GRAL. EMILIANO ZAPATA,7,CAMARGO,48,LÓPEZ Y NUEVO CADILLO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0233S,1,LIC. BENITO JUAREZ,7,CAMARGO,70,RANCHERÍAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0234R,5,DR. GABINO BARREDA,7,CAMARGO,16,COMALES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0236P,5,PROFA. ESPERANZA CUELLAR,7,CAMARGO,12,ESTACIÓN CAMARGO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0242Z,5,NIÑOS HEROES,7,CAMARGO,49,NUEVO CAMARGO (VILLANUEVA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0246W,5,LEONA VICARIO,15,GUSTAVO DÍAZ ORDAZ,16,VALADECES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0259Z,5,ENRIQUE C. REBSAMEN,2,ALDAMA,1,ALDAMA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0265K,5,PROF. FRANCISCO NICODEMO,9,CIUDAD MADERO,1,CIUDAD MADERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0266J,5,FELIPE CARRILLO PUERTO,9,CIUDAD MADERO,1,CIUDAD MADERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0268H,7,BENITO JUAREZ,9,CIUDAD MADERO,1,CIUDAD MADERO,PRIMARIA,PRIMARIA GENERAL,NO
28,28DPR0269G,5,DOÑA CECILIA,9,CIUDAD MADERO,1,CIUDAD MADERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0271V,5,RICARDO FLORES MAGON,9,CIUDAD MADERO,1,CIUDAD MADERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0273T,5,MELCHOR OCAMPO,9,CIUDAD MADERO,1,CIUDAD MADERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0277P,5,LAZARO CARDENAS,9,CIUDAD MADERO,1,CIUDAD MADERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0289U,5,VALENTIN GOMEZ FARIAS,11,GÓMEZ FARÍAS,36,GÓMEZ FARÍAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0292H,5,JOSEFA ORTIZ DE DOMINGUEZ,10,CRUILLAS,1,CRUILLAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0296D,5,GRAL. JUAN ALVAREZ,12,GONZÁLEZ,128,SAN ANTONIO RAYÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0297C,5,JUAN B. TIJERINA,12,GONZÁLEZ,83,MAGISCATZIN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0298B,5,GRAL. IGNACIO ZARAGOZA,13,GÜÉMEZ,73,MIRAFLORES,PRIMARIA,PRIMARIA GENERAL,SI
